team_name,opponent_name,points_for,points_against,location,datetime,
2021-12-16-20-oral-roberts,Oral Roberts,Texas-Arlington,71,62,Home,12/16/21 20:00
2021-12-20-20-south-dakota,Oral Roberts,South Dakota,82,73,Away,12/20/21 20:00
2021-12-22-20-south-dakota-state,Oral Roberts,South Dakota State,76,82,Away,12/22/21 20:00
2022-01-06-20-st-thomas-mn,Oral Roberts,St. Thomas (MN),81,66,Away,1/6/22 20:00
2022-01-08-15-western-illinois,Oral Roberts,Western Illinois,87,86,Away,1/8/22 15:00
2021-11-09-22-oregon-state,Oregon State,Portland State,73,64,Home,11/9/21 22:30
2021-11-15-21-tulsa,Oregon State,Tulsa,58,64,Away,11/15/21 21:00
2021-11-18-21-oregon-state,Oregon State,Samford,77,78,Home,11/18/21 21:00
2021-11-21-15-oregon-state,Oregon State,Princeton,80,81,Home,11/21/21 15:00
2021-11-26-21-wake-forest,Oregon State,Wake Forest,77,80,Neutral,11/26/21 21:30
2021-11-27-16-oregon-state,Oregon State,Penn State,45,60,Neutral,11/27/21 16:00
2021-12-18-20-oregon-state,Oregon State,Texas A&M,73,83,Home,12/18/21 20:00
2021-12-30-21-oregon-state,Oregon State,Utah,88,76,Home,12/30/21 21:00
2022-01-10-22-oregon-state,Oregon State,Oregon,76,78,Home,1/10/22 22:00
2022-01-13-23-southern-california,Oregon State,Southern California,71,81,Away,1/13/22 23:00
2022-01-15-22-ucla,Oregon State,UCLA,65,81,Away,1/15/22 22:30
2021-11-09-19-oregon,Oregon,Texas Southern,83,66,Home,11/9/21 19:00
2021-11-12-23-oregon,Oregon,Southern Methodist,86,63,Home,11/12/21 23:00
2021-11-23-20-saint-marys-ca,Oregon,Saint Mary's (CA),50,62,Neutral,11/23/21 20:00
2021-12-12-19-stanford,Oregon,Stanford,69,72,Away,12/12/21 19:00
2021-12-15-21-oregon,Oregon,Portland,96,71,Home,12/15/21 21:00
2021-12-21-21-oregon,Oregon,Pepperdine,68,59,Home,12/21/21 21:00
2022-01-01-22-oregon,Oregon,Utah,79,66,Home,1/1/22 22:30
2022-01-13-21-ucla,Oregon,UCLA,84,81,Away,1/13/22 21:30
2022-01-15-23-southern-california,Oregon,Southern California,79,69,Away,1/15/22 23:00
2021-11-19-22-pacific,Pacific,Texas-El Paso,64,73,Home,11/19/21 22:00
2021-12-11-16-san-jose-state,Pacific,San Jose State,66,78,Away,12/11/21 16:00
2022-01-12-22-pacific,Pacific,Santa Clara,70,84,Home,1/12/22 22:00
2021-11-10-20-penn-state,Penn State,Youngstown State,75,59,Home,11/10/21 20:30
2021-11-18-19-penn-state,Penn State,St. Francis (NY),74,59,Home,11/18/21 19:00
2021-12-08-19-penn-state,Penn State,Wagner,74,54,Home,12/8/21 19:00
2022-01-08-12-penn-state,Penn State,Purdue,67,74,Home,1/8/22 12:00
2022-01-11-18-penn-state,Penn State,Rutgers,66,49,Home,1/11/22 18:30
2021-11-18-14-utah-state,Pennsylvania,Utah State,79,87,Neutral,11/18/21 14:30
2021-11-23-14-towson,Pennsylvania,Towson,61,76,Away,11/23/21 14:00
2021-12-01-19-pennsylvania,Pennsylvania,Villanova,56,71,Home,12/1/21 19:00
2021-12-04-16-temple,Pennsylvania,Temple,72,81,Away,12/4/21 16:00
2021-12-08-19-saint-josephs,Pennsylvania,Saint Joseph's,71,78,Away,12/8/21 19:00
2021-11-09-20-rice,Pepperdine,Rice,63,82,Away,11/9/21 20:00
2021-11-15-22-pepperdine,Pepperdine,Utah Valley,74,86,Home,11/15/21 22:00
2021-11-24-22-texas-christian,Pepperdine,Texas Christian,64,73,Neutral,11/24/21 22:30
2021-12-06-22-pepperdine,Pepperdine,San Jose State,82,69,Home,12/6/21 22:00
2021-12-18-20-pepperdine,Pepperdine,Southeast Missouri State,83,77,Home,12/18/21 20:00
2022-01-10-22-pepperdine,Pepperdine,San Diego,62,72,Home,1/10/22 22:00
2022-01-13-23-pepperdine,Pepperdine,Saint Mary's (CA),62,77,Home,1/13/22 23:00
2022-01-15-20-pepperdine,Pepperdine,Portland,63,82,Home,1/15/22 20:00
2021-11-12-20-west-virginia,Pittsburgh,West Virginia,59,74,Away,11/12/21 20:30
2021-11-19-18-pittsburgh,Pittsburgh,Towson,63,59,Home,11/19/21 18:00
2021-11-24-21-pittsburgh,Pittsburgh,Vanderbilt,52,68,Home,11/24/21 21:00
2021-12-03-20-virginia,Pittsburgh,Virginia,56,57,Away,12/3/21 20:00
2021-12-18-12-st-johns-ny,Pittsburgh,St. John's (NY),59,57,Away,12/18/21 12:00
2022-01-11-19-syracuse,Pittsburgh,Syracuse,61,77,Away,1/11/22 19:00
2021-11-23-22-portland-state,Portland State,Portland,54,69,Home,11/23/21 22:00
2021-12-04-20-weber-state,Portland State,Weber State,69,80,Away,12/4/21 20:00
2021-12-21-21-utah-state,Portland State,Utah State,62,81,Away,12/21/21 21:00
2022-01-15-17-sacramento-state,Portland State,Sacramento State,67,62,Away,1/15/22 17:00
2021-11-27-15-portland,Portland,Southeast Missouri State,74,68,Neutral,11/27/21 15:00
2021-12-17-21-portland,Portland,San Jose State,78,90,Home,12/17/21 21:00
2022-01-13-22-san-diego,Portland,San Diego,63,68,Away,1/13/22 22:00
2021-11-09-22-saint-marys-ca,Prairie View,Saint Mary's (CA),68,87,Away,11/9/21 22:00
2021-11-11-22-san-francisco,Prairie View,San Francisco,76,92,Away,11/11/21 22:30
2021-11-15-20-texas-tech,Prairie View,Texas Tech,49,84,Away,11/15/21 20:00
2021-11-30-20-south-dakota-state,Prairie View,South Dakota State,90,99,Away,11/30/21 20:00
2021-12-22-19-wichita-state,Prairie View,Wichita State,66,102,Away,12/22/21 19:00
2021-11-30-19-tennessee,Presbyterian,Tennessee,44,86,Away,11/30/21 19:00
2021-12-18-16-presbyterian,Presbyterian,Wofford,49,76,Home,12/18/21 16:00
2022-01-08-16-presbyterian,Presbyterian,South Carolina Upstate,72,82,Home,1/8/22 16:00
2021-11-12-21-south-carolina,Princeton,South Carolina,66,62,Neutral,11/12/21 21:30
2021-11-11-18-providence,Providence,Sacred Heart,92,64,Home,11/11/21 18:30
2021-11-15-21-wisconsin,Providence,Wisconsin,63,58,Away,11/15/21 21:00
2021-11-23-19-providence,Providence,Virginia,40,58,Neutral,11/23/21 19:30
2021-11-27-12-providence,Providence,Saint Peter's,85,71,Home,11/27/21 12:00
2021-12-01-20-providence,Providence,Texas Tech,72,68,Home,12/1/21 20:30
2021-12-04-14-providence,Providence,Rhode Island,66,52,Home,12/4/21 14:00
2021-12-07-18-providence,Providence,Vermont,68,58,Home,12/7/21 18:30
2021-12-29-19-providence,Providence,Seton Hall,70,65,Home,12/29/21 19:00
2022-01-08-12-providence,Providence,St. John's (NY),83,73,Home,1/8/22 12:00
2021-11-16-19-purdue,Purdue,Wright State,96,52,Home,11/16/21 19:00
2021-11-21-13-purdue,Purdue,Villanova,80,74,Neutral,11/21/21 13:00
2021-12-09-19-rutgers,Purdue,Rutgers,68,70,Away,12/9/21 19:00
2022-01-03-19-purdue,Purdue,Wisconsin,69,74,Home,1/3/22 19:00
2021-12-03-19-quinnipiac,Quinnipiac,Saint Peter's,59,69,Home,12/3/21 19:00
2022-01-14-19-rider,Quinnipiac,Rider,77,70,Away,1/14/22 19:00
2021-11-12-19-virginia,Radford,Virginia,52,73,Away,11/12/21 19:00
2021-11-15-19-virginia-tech,Radford,Virginia Tech,39,65,Away,11/15/21 19:00
2021-11-24-17-radford,Radford,William & Mary,67,54,Home,11/24/21 17:00
2021-12-04-16-west-virginia,Radford,West Virginia,51,67,Away,12/4/21 16:00
2022-01-06-16-south-carolina-upstate,Radford,South Carolina Upstate,82,77,Away,1/6/22 16:00
2021-11-20-19-rhode-island,Rhode Island,Tulsa,71,77,Neutral,11/20/21 19:30
2021-12-07-18-rhode-island,Rhode Island,Sacred Heart,72,62,Home,12/7/21 18:00
2022-01-12-19-rhode-island,Rhode Island,Saint Joseph's,75,64,Home,1/12/22 19:00
2021-11-16-20-rice,Rice,Southern,81,63,Home,11/16/21 20:00
2021-11-30-20-rice,Rice,Texas State,69,80,Home,11/30/21 20:00
2022-01-13-21-western-kentucky,Rice,Western Kentucky,66,80,Away,1/13/22 21:00
2021-11-12-18-richmond,Richmond,Utah State,74,85,Neutral,11/12/21 18:00
2021-12-01-19-wofford,Richmond,Wofford,73,64,Away,12/1/21 19:00
2021-12-11-18-richmond,Richmond,Toledo,72,69,Home,12/11/21 18:00
2021-12-30-19-richmond,Richmond,Saint Joseph's,56,83,Home,12/30/21 19:00
2022-01-02-14-saint-louis,Richmond,Saint Louis,69,76,Away,1/2/22 14:00
2021-11-28-14-south-carolina,Rider,South Carolina,58,65,Away,11/28/21 14:00
2021-12-22-19-saint-francis-pa,Robert Morris,Saint Francis (PA),75,67,Away,12/22/21 19:00
2022-01-05-19-robert-morris,Robert Morris,Youngstown State,60,64,Home,1/5/22 19:00
2022-01-13-19-robert-morris,Robert Morris,Wright State,73,75,Home,1/13/22 19:00
2021-12-12-19-seton-hall,Rutgers,Seton Hall,63,77,Away,12/12/21 19:30
2021-11-13-21-utah,Sacramento State,Utah,56,89,Away,11/13/21 21:30
2021-12-30-21-southern-utah,Sacramento State,Southern Utah,51,64,Away,12/30/21 21:00
2021-11-22-18-stony-brook,Sacred Heart,Stony Brook,72,75,Away,11/22/21 18:31
2021-11-18-20-virginia-tech,Saint Francis (PA),Virginia Tech,55,85,Away,11/18/21 20:00
2021-12-29-19-saint-francis-pa,Saint Francis (PA),Wagner,64,72,Home,12/29/21 19:00
2022-01-06-19-st-francis-ny,Saint Francis (PA),St. Francis (NY),53,70,Away,1/6/22 19:00
2021-11-25-21-saint-josephs,Saint Joseph's,Southern California,55,70,Neutral,11/25/21 21:30
2021-12-04-12-villanova,Saint Joseph's,Villanova,52,81,Away,12/4/21 12:00
2021-12-11-13-saint-josephs,Saint Joseph's,Temple,68,49,Home,12/11/21 13:00
2021-11-24-20-saint-louis,Saint Louis,Stephen F. Austin,79,68,Neutral,11/24/21 20:30
2021-11-12-22-saint-marys-ca,Saint Mary's (CA),Texas Southern,67,58,Home,11/12/21 22:00
2021-11-15-22-saint-marys-ca,Saint Mary's (CA),Southern Utah,70,51,Home,11/15/21 22:00
2021-11-24-17-saint-marys-ca,Saint Mary's (CA),Wisconsin,55,61,Neutral,11/24/21 17:00
2021-12-02-21-utah-state,Saint Mary's (CA),Utah State,60,58,Away,12/2/21 21:00
2021-12-17-22-san-diego-state,Saint Mary's (CA),San Diego State,53,63,Away,12/17/21 22:00
2021-12-28-22-saint-marys-ca,Saint Mary's (CA),Yale,87,60,Home,12/28/21 22:00
2021-11-09-18-virginia-commonwealth,Saint Peter's,Virginia Commonwealth,54,57,Away,11/9/21 18:00
2021-11-13-16-st-johns-ny,Saint Peter's,St. John's (NY),70,91,Away,11/13/21 16:00
2021-12-05-14-saint-peters,Saint Peter's,Siena,58,60,Home,12/5/21 14:00
2021-12-08-19-saint-peters,Saint Peter's,St. Francis (NY),60,71,Home,12/8/21 19:00
2021-12-18-18-stony-brook,Saint Peter's,Stony Brook,63,64,Away,12/18/21 18:30
2021-11-24-20-southern-methodist,Sam Houston State,Southern Methodist,66,75,Away,11/24/21 20:00
2021-11-29-20-texas,Sam Houston State,Texas,57,73,Away,11/29/21 20:30
2021-12-11-16-sam-houston-state,Sam Houston State,Texas-San Antonio,73,78,Neutral,12/11/21 16:00
2022-01-03-19-sam-houston-state,Sam Houston State,Texas-Rio Grande Valley,86,78,Home,1/3/22 19:30
2022-01-06-20-tarleton-state,Sam Houston State,Tarleton State,64,75,Away,1/6/22 20:00
2022-01-15-15-sam-houston-state,Sam Houston State,Stephen F. Austin,49,41,Home,1/15/22 15:00
2021-11-15-21-san-francisco,Samford,San Francisco,55,77,Away,11/15/21 21:00
2022-01-08-15-samford,Samford,Western Carolina,85,60,Home,1/8/22 15:00
2022-01-12-19-wofford,Samford,Wofford,64,87,Away,1/12/22 19:00
2021-11-20-22-san-diego-state,San Diego State,Texas-Arlington,68,62,Home,11/20/21 22:00
2021-11-26-23-san-diego-state,San Diego State,Southern California,43,58,Neutral,11/26/21 23:30
2021-11-25-13-san-diego,San Diego,South Alabama,67,68,Neutral,11/25/21 13:30
2022-01-08-19-san-francisco,San Diego,San Francisco,73,88,Away,1/8/22 19:00
2021-11-25-21-towson,San Francisco,Towson,71,61,Neutral,11/25/21 21:30
2021-12-22-17-san-francisco,San Francisco,Southern Illinois,64,52,Home,12/22/21 17:00
2021-11-15-23-stanford,San Jose State,Stanford,62,76,Away,11/15/21 23:00
2021-11-20-18-texas,San Jose State,Texas,45,79,Away,11/20/21 18:00
2021-11-30-22-san-jose-state,San Jose State,South Dakota,61,52,Home,11/30/21 22:00
2021-12-21-22-san-jose-state,San Jose State,Santa Clara,57,79,Home,12/21/21 22:00
2021-11-12-23-santa-clara,Santa Clara,Stanford,88,72,Home,11/12/21 23:00
2021-11-22-22-santa-clara,Santa Clara,Texas Christian,85,66,Neutral,11/22/21 22:30
2021-11-12-22-washington-state,Seattle,Washington State,61,79,Away,11/12/21 22:00
2021-11-27-22-seattle,Seattle,St. Thomas (MN),81,64,Home,11/27/21 22:00
2021-12-18-22-washington,Seattle,Washington,56,64,Away,12/18/21 22:00
2022-01-12-22-seattle,Seattle,Utah Valley,71,65,Home,1/12/22 22:00
2021-11-14-12-seton-hall,Seton Hall,Yale,80,44,Home,11/14/21 12:00
2021-12-01-19-seton-hall,Seton Hall,Wagner,85,63,Home,12/1/21 19:00
2021-12-09-18-seton-hall,Seton Hall,Texas,64,60,Home,12/9/21 18:30
2022-01-01-14-seton-hall,Seton Hall,Villanova,67,73,Home,1/1/22 14:00
2021-11-09-19-st-bonaventure,Siena,St. Bonaventure,47,75,Away,11/9/21 19:00
2021-11-16-19-siena,Siena,Yale,54,82,Home,11/16/21 19:00
2021-11-13-16-wichita-state,South Alabama,Wichita State,58,64,Away,11/13/21 16:00
2021-12-01-20-south-alabama,South Alabama,Southern Mississippi,85,55,Home,12/1/21 20:00
2021-12-14-20-south-alabama,South Alabama,Tarleton State,69,62,Home,12/14/21 20:00
2021-12-17-20-tarleton-state,South Alabama,Tarleton State,52,65,Away,12/17/21 20:00
2021-12-30-20-texas-arlington,South Alabama,Texas-Arlington,87,89,Away,12/30/21 20:00
2021-11-23-19-south-carolina-state,South Carolina State,South Carolina Upstate,78,82,Home,11/23/21 19:00
2021-12-03-19-south-florida,South Carolina State,South Florida,65,64,Away,12/3/21 19:00
2021-12-18-14-south-carolina-state,South Carolina State,Tennessee State,90,88,Home,12/18/21 14:00
2021-11-09-19-south-carolina,South Carolina Upstate,South Carolina,60,78,Away,11/9/21 19:00
2021-12-04-18-south-carolina-upstate,South Carolina Upstate,Western Carolina,73,78,Home,12/4/21 18:00
2021-12-11-19-wake-forest,South Carolina Upstate,Wake Forest,53,79,Away,12/11/21 19:00
2021-12-14-19-tennessee,South Carolina Upstate,Tennessee,52,96,Away,12/14/21 19:00
2021-11-14-17-south-carolina,South Carolina,Western Kentucky,75,64,Neutral,11/14/21 17:00
2021-11-23-19-south-carolina,South Carolina,Wofford,85,74,Home,11/23/21 19:00
2022-01-08-12-vanderbilt,South Carolina,Vanderbilt,72,70,Away,1/8/22 12:00
2022-01-11-18-tennessee,South Carolina,Tennessee,46,66,Away,1/11/22 18:30
2021-11-14-15-stephen-f-austin,South Dakota State,Stephen F. Austin,83,71,Away,11/14/21 15:00
2021-11-23-21-south-dakota-state,South Dakota State,Washington,76,87,Neutral,11/23/21 21:30
2021-12-11-15-washington-state,South Dakota State,Washington State,77,74,Neutral,12/11/21 15:00
2022-01-08-19-south-dakota-state,South Dakota State,South Dakota,84,65,Home,1/8/22 19:00
2021-11-19-20-south-dakota,South Dakota,Southern,71,68,Home,11/19/21 20:00
2021-11-21-15-south-dakota,South Dakota,Tennessee State,83,66,Home,11/21/21 15:00
2021-12-25-13-south-florida,South Florida,Wyoming,57,77,Neutral,12/25/21 13:30
2022-01-08-16-tulane,South Florida,Tulane,54,68,Away,1/8/22 16:00
2022-01-12-20-southern-methodist,South Florida,Southern Methodist,65,77,Away,1/12/22 20:00
2021-11-13-18-southeast-missouri-state,Southeast Missouri State,Youngstown State,79,97,Home,11/13/21 18:30
2021-12-15-20-southern-illinois,Southeast Missouri State,Southern Illinois,55,80,Away,12/15/21 20:00
2022-01-08-16-tennessee-state,Southeast Missouri State,Tennessee State,84,95,Away,1/8/22 16:00
2021-11-09-20-tulane,Southeastern Louisiana,Tulane,67,70,Away,11/9/21 20:00
2021-11-18-20-southern-methodist,Southeastern Louisiana,Southern Methodist,61,78,Away,11/18/21 20:00
2021-11-28-13-southeastern-louisiana,Southeastern Louisiana,Western Michigan,77,81,Neutral,11/28/21 13:30
2021-12-05-17-troy,Southeastern Louisiana,Troy,72,68,Away,12/5/21 17:00
2021-12-11-18-southern,Southeastern Louisiana,Southern,66,72,Away,12/11/21 18:30
2021-11-13-19-temple,Southern California,Temple,76,71,Away,11/13/21 19:00
2021-12-01-23-southern-california,Southern California,Utah,93,73,Home,12/1/21 23:30
2021-12-04-18-washington-state,Southern California,Washington State,63,61,Away,12/4/21 18:00
2022-01-11-17-stanford,Southern California,Stanford,69,75,Away,1/11/22 17:00
2021-11-09-20-marquette,SIU Edwardsville,Marquette,77,88,Away,11/9/21 20:30
2021-11-12-20-chicago-state,SIU Edwardsville,Chicago State,56,67,Away,11/12/21 20:00
2021-11-19-19-southern-illinois-edwardsville,SIU Edwardsville,Niagara,60,70,Neutral,11/19/21 19:45
2021-11-20-14-youngstown-state,SIU Edwardsville,Youngstown State,69,66,Away,11/20/21 14:00
2021-11-21-13-st-thomas-mn,SIU Edwardsville,St. Thomas (MN),73,86,Neutral,11/21/21 13:00
2021-11-27-18-creighton,SIU Edwardsville,Creighton,65,70,Away,11/27/21 18:00
2021-11-30-20-nebraska-omaha,SIU Edwardsville,Omaha,75,65,Away,11/30/21 20:00
2021-12-04-15-bradley,SIU Edwardsville,Bradley,55,80,Away,12/4/21 15:00
2021-12-08-20-southern-illinois-edwardsville,SIU Edwardsville,Purdue-Fort Wayne,80,59,Home,12/8/21 20:00
2021-12-12-15-southern-illinois-edwardsville,SIU Edwardsville,Kansas City,60,56,Home,12/12/21 15:00
2021-12-21-20-south-alabama,SIU Edwardsville,South Alabama,69,84,Away,12/21/21 20:00
2022-01-08-16-southern-illinois-edwardsville,SIU Edwardsville,Murray State,69,74,Home,1/8/22 16:00
2022-01-13-21-eastern-illinois,SIU Edwardsville,Eastern Illinois,66,53,Away,1/13/22 21:00
2021-12-04-21-southern-illinois,Southern Illinois,Southern Mississippi,66,41,Home,12/4/21 21:00
2021-12-11-14-tulsa,Southern Illinois,Tulsa,65,69,Away,12/11/21 14:00
2022-01-08-19-valparaiso,Southern Illinois,Valparaiso,63,60,Away,1/8/22 19:00
2021-12-04-18-southern-methodist,Southern Methodist,Vanderbilt,84,72,Home,12/4/21 18:00
2021-12-29-20-tulsa,Southern Methodist,Tulsa,74,69,Away,12/29/21 20:00
2022-01-15-14-tulane,Southern Methodist,Tulane,75,66,Away,1/15/22 14:00
2021-11-15-20-texas-christian,Southern Mississippi,Texas Christian,51,83,Away,11/15/21 20:00
2022-01-06-20-texas-san-antonio,Southern Mississippi,Texas-San Antonio,74,73,Away,1/6/22 20:00
2022-01-08-21-texas-el-paso,Southern Mississippi,Texas-El Paso,54,87,Away,1/8/22 21:00
2021-11-23-12-southern-utah,Southern Utah,Yale,88,85,Neutral,11/23/21 12:00
2021-12-08-21-southern-utah,Southern Utah,Utah Valley,60,56,Home,12/8/21 21:00
2021-11-13-12-tulane,Southern,Tulane,73,70,Away,11/13/21 12:30
2021-11-28-15-tennessee-state,Southern,Tennessee State,82,80,Away,11/28/21 15:00
2022-01-03-20-southern,Southern,Texas Southern,63,50,Home,1/3/22 20:30
2021-12-17-16-virginia-tech,St. Bonaventure,Virginia Tech,49,86,Neutral,12/17/21 16:00
2022-01-14-19-st-bonaventure,St. Bonaventure,Virginia Commonwealth,73,53,Home,1/14/22 19:30
2021-11-09-20-wisconsin,St. Francis (NY),Wisconsin,58,81,Away,11/9/21 20:00
2021-11-13-14-st-francis-ny,St. Francis (NY),St. Thomas (MN),73,91,Home,11/13/21 14:00
2021-11-23-19-st-johns-ny,St. Francis (NY),St. John's (NY),70,76,Away,11/23/21 19:00
2022-01-15-13-wagner,St. Francis (NY),Wagner,76,81,Away,1/15/22 13:00
2021-11-19-17-youngstown-state,St. Thomas (MN),Youngstown State,75,79,Away,11/19/21 17:00
2022-01-01-15-st-thomas-mn,St. Thomas (MN),Western Illinois,89,66,Home,1/1/22 15:00
2021-11-09-22-stanford,Stanford,Tarleton State,62,50,Home,11/9/21 22:00
2021-11-17-20-stanford,Stanford,Valparaiso,74,60,Home,11/17/21 20:30
2021-12-19-15-stanford,Stanford,Texas,53,60,Neutral,12/19/21 15:00
2021-12-22-17-stanford,Stanford,Wyoming,66,63,Neutral,12/22/21 17:00
2022-01-13-17-washington-state,Stanford,Washington State,62,57,Away,1/13/22 17:00
2022-01-15-18-washington,Stanford,Washington,64,67,Away,1/15/22 18:00
2022-01-08-20-tarleton-state,Stephen F. Austin,Tarleton State,71,77,Away,1/8/22 20:00
2022-01-11-19-stephen-f-austin,Stephen F. Austin,Texas-Rio Grande Valley,86,75,Home,1/11/22 19:30
2021-11-28-13-yale,Stony Brook,Yale,85,81,Away,11/28/21 13:00
2021-12-04-18-stony-brook,Stony Brook,Wagner,49,78,Home,12/4/21 18:31
2022-01-12-19-vermont,Stony Brook,Vermont,65,98,Away,1/12/22 19:00
2021-11-24-17-syracuse,Syracuse,Virginia Commonwealth,55,67,Neutral,11/24/21 17:00
2021-12-07-21-syracuse,Syracuse,Villanova,53,67,Neutral,12/7/21 21:58
2022-01-01-18-syracuse,Syracuse,Virginia,69,74,Home,1/1/22 18:00
2022-01-08-14-wake-forest,Syracuse,Wake Forest,74,77,Away,1/8/22 14:00
2021-11-16-20-wichita-state,Tarleton State,Wichita State,51,65,Away,11/16/21 20:00
2022-01-01-16-utah-valley,Tarleton State,Utah Valley,55,77,Away,1/1/22 16:00
2021-12-07-20-vanderbilt,Temple,Vanderbilt,72,68,Away,12/7/21 20:00
2022-01-12-19-tulsa,Temple,Tulsa,69,64,Away,1/12/22 19:00
2021-11-09-19-tennessee,Tennessee-Martin,Tennessee,62,90,Away,11/9/21 19:00
2021-11-20-15-tennessee-martin,Tennessee-Martin,Troy,67,80,Neutral,11/20/21 15:00
2021-11-27-13-western-kentucky,Tennessee-Martin,Western Kentucky,66,81,Away,11/27/21 13:00
2021-12-04-14-western-illinois,Tennessee-Martin,Western Illinois,64,81,Away,12/4/21 14:00
2022-01-06-19-tennessee-state,Tennessee-Martin,Tennessee State,94,78,Away,1/6/22 19:00
2022-01-15-15-tennessee-martin,Tennessee-Martin,Tennessee Tech,70,76,Home,1/15/22 15:00
2021-11-26-15-tennessee,Tennessee Tech,Tennessee,69,80,Away,11/26/21 15:00
2021-12-08-19-western-carolina,Tennessee Tech,Western Carolina,69,74,Away,12/8/21 19:00
2021-12-11-14-tennessee-tech,Tennessee Tech,Troy,72,75,Home,12/11/21 14:00
2021-12-18-14-wright-state,Tennessee Tech,Wright State,63,72,Away,12/18/21 14:00
2021-11-20-13-tennessee,Tennessee,Villanova,53,71,Neutral,11/20/21 13:00
2021-12-07-19-tennessee,Tennessee,Texas Tech,52,57,Neutral,12/7/21 19:00
2021-11-14-15-texas-am,Texas A&M-Corpus Christi,Texas A&M,65,86,Away,11/14/21 15:00
2021-11-21-16-texas-san-antonio,Texas A&M-Corpus Christi,Texas-San Antonio,77,58,Away,11/21/21 16:00
2021-12-01-20-texas-pan-american,Texas A&M-Corpus Christi,Texas-Rio Grande Valley,83,77,Away,12/1/21 20:00
2021-12-08-20-texas-am-corpus-christi,Texas A&M-Corpus Christi,Texas-Rio Grande Valley,75,69,Home,12/8/21 20:00
